Timestamp_s,Latitude_deg,Longitude_deg,Altitude_ft,Airspeed_kts,ClimbRate_fpm,Pitch_deg,Roll_deg,Heading_deg,Ctrl_Pitch_Ratio,Ctrl_Roll_Ratio,Ctrl_Yaw_Ratio,Collective_deg,Engine_Torque_Nm
25.101,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.151,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.201,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.251,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.3,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.351,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.4,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.452,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.502,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.551,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.602,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.651,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.701,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.752,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.801,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.851,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.902,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
25.952,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
