Timestamp_s,Latitude_deg,Longitude_deg,Altitude_ft,Airspeed_kts,ClimbRate_fpm,Pitch_deg,Roll_deg,Heading_deg,Ctrl_Pitch_Ratio,Ctrl_Roll_Ratio,Ctrl_Yaw_Ratio,Collective_deg,Engine_Torque_Nm
26.55,-34.553980010906336,-58.42502564993782,3683.2862145863473,-3.7094321250915527,-5920.78759765625,1.1346731185913086,0.875451922416687,274.4456787109375,0.7,-0.40621845678660445,-0.19167525317636502,11.0,537.8419799804688
26.6,-34.55397973706803,-58.42502423587522,3681.82411368005,-3.7819831371307373,-5906.94140625,1.1248782873153687,1.0519229173660278,272.94384765625,0.7,-0.4077382317732865,-0.1891011174953843,11.0,537.6240234375
26.651,-34.553979461502756,-58.425022741771336,3680.315771742724,-3.856619119644165,-5892.966796875,1.1027801036834717,1.28299081325531,271.37725830078125,0.7,-0.4097179094314014,-0.18644748015031445,11.0,537.5198364257812
26.701,-34.55397920101885,-58.42502124766746,3678.8570118257776,-3.932182788848877,-5879.00634765625,1.0694589614868164,1.5340150594711304,269.8579406738281,0.7,-0.411879633764348,-0.18552538177220118,11.0,537.5697631835938
26.752,-34.55397894987289,-58.42501983360486,3677.420371535234,-4.007333278656006,-5865.2177734375,1.0248594284057617,1.7830029726028442,268.3702392578125,0.7,-0.41405234569525756,-0.18535505159990026,11.0,537.8697509765625
26.801,-34.55397870699742,-58.42501839286183,3676.0056270295754,-4.078823089599609,-5852.125,0.9692263007164001,2.003861665725708,266.9183349609375,0.7,-0.4160218677743631,-0.18482132988585165,11.0,538.0792236328125
26.851,-34.553978467796725,-58.4250169521188,3674.591911042109,-4.151271820068359,-5838.814453125,0.9024521708488464,2.179877996444702,265.4773254394531,0.7,-0.41764899157948293,-0.18369397843215746,11.0,538.0863037109375
26.901,-34.55397826242911,-58.42501567145833,3673.3651447100565,-4.21373176574707,-5827.20703125,0.8364314436912537,2.284709930419922,264.22833251953125,0.7,-0.41868157140241846,-0.18195298027636878,11.0,537.9047241210938
26.952,-34.553977996424024,-58.42501399059147,3671.763229774311,-4.291930198669434,-5812.34814453125,0.7407650947570801,2.3466360569000244,262.5896911621094,0.7,-0.41944393607869535,-0.181263211547653,11.0,537.5807495117188
27.001,-34.55397776101832,-58.42501244312673,3670.3375630499795,-4.348387241363525,-5801.294921875,0.6486909985542297,2.3323051929473877,261.1136779785156,0.7,-0.4195338206709574,-0.17522844053074332,11.0,537.2752075195312
27.052,-34.553977526099075,-58.42501094902285,3668.911670054309,-4.421852111816406,-5786.306640625,0.5524224638938904,2.2650110721588135,259.61016845703125,0.7,-0.4192561781801402,-0.18156363242102053,11.0,536.7261352539062
