time_s,target_speed_kts,airspeed_kts,altitude_target_ft,altitude_agl_ft,climb_rate_ft_min,heading_reference_deg,heading_deg,pitch_deg,roll_deg,yaw_deg,latitude,longitude,collective_deg,torque,pitch_vacuum_deg,roll_vacuum_deg,yoke_pitch,yoke_roll,yoke_yaw,prop_ratio,mass_fixed_kg,mass_fuel_kg,cg,pitch_cmd,roll_cmd,yaw_cmd,initial_latitude,initial_longitude
1.0585601329803467,52.75,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.1097939014434814,52.875,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.1591851711273193,53.0,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.2111077308654785,53.125,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.2655625343322754,53.25,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.3120601177215576,53.375,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.3596994876861572,53.5,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.4112117290496826,53.625,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.4640319347381592,53.75,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.5109782218933105,53.875,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
